,DA,DB,log_distance,gradient
0,0.0,0.10000000149011612,9.849642073172355,
1,0.0,0.20000000298023224,9.070313599614783,
2,0.0,0.30000001192092896,7.698088985152417,
3,0.0,0.4000000059604645,7.063015241486289,
4,0.0,0.5,8.036430957877348,
5,0.0,0.6000000238418579,9.293515068885416,
6,0.0,0.699999988079071,9.893981576067926,
7,0.0,0.800000011920929,10.520636739799224,
8,0.0,0.8999999761581421,10.914569437498088,
9,0.0,1.0,11.252536482722672,
10,0.010101010091602802,0.10000000149011612,9.810354922024516,-7826.6103515625
11,0.010101010091602802,0.20000000298023224,8.932745275331651,-5314.64794921875
12,0.010101010091602802,0.30000001192092896,7.7799287981412775,-13611.69921875
13,0.010101010091602802,0.4000000059604645,7.098819028786056,-5393.7919921875
14,0.010101010091602802,0.5,7.823424137845848,-4957.98046875
15,0.010101010091602802,0.6000000238418579,9.161939887731041,-13168.125
16,0.010101010091602802,0.699999988079071,9.9424317851645,-8926.0703125
17,0.010101010091602802,0.800000011920929,10.5036413303806,-5486.43408203125
18,0.010101010091602802,0.8999999761581421,10.857089724137413,-9722.6845703125
19,0.010101010091602802,1.0,11.254317651821678,-8032.74609375
20,0.020202020183205605,0.10000000149011612,9.74719643255871,-9879.7216796875
21,0.020202020183205605,0.20000000298023224,8.96446424730384,-6867.3876953125
22,0.020202020183205605,0.30000001192092896,7.775510833706157,-8261.9541015625
23,0.020202020183205605,0.4000000059604645,6.656753746428967,-7016.466796875
24,0.020202020183205605,0.5,7.864476647556065,-7533.1318359375
25,0.020202020183205605,0.6000000238418579,9.142051598257336,-5453.1650390625
26,0.020202020183205605,0.699999988079071,9.87569031111612,-8781.27734375
27,0.020202020183205605,0.800000011920929,10.502440912352904,-7884.1123046875
28,0.020202020183205605,0.8999999761581421,10.886396891644546,-8052.95703125
29,0.020202020183205605,1.0,11.249332571046581,-7194.6455078125
30,0.03030303120613098,0.10000000149011612,9.83280729280826,-5197.845703125
31,0.03030303120613098,0.20000000298023224,8.98234191500773,-6538.46484375
32,0.03030303120613098,0.30000001192092896,8.090028870544213,-5409.0927734375
33,0.03030303120613098,0.4000000059604645,6.365635007870682,-6140.5771484375
34,0.03030303120613098,0.5,7.91892623318533,-6886.28955078125
35,0.03030303120613098,0.6000000238418579,9.273201186501899,-6184.9189453125
36,0.03030303120613098,0.699999988079071,9.844784472047971,-6807.13427734375
37,0.03030303120613098,0.800000011920929,10.385308773477814,-6792.31640625
38,0.03030303120613098,0.8999999761581421,10.909301867748718,-7124.40771484375
39,0.03030303120613098,1.0,11.24723143642374,-5903.48583984375
40,0.04040404036641121,0.10000000149011612,9.757262090770132,-5446.98681640625
41,0.04040404036641121,0.20000000298023224,9.024326773601784,-5521.29150390625
42,0.04040404036641121,0.30000001192092896,7.6975679217081066,-5480.02880859375
43,0.04040404036641121,0.4000000059604645,6.1439784074685875,-5262.3720703125
44,0.04040404036641121,0.5,7.5190600070783375,-5391.2138671875
45,0.04040404036641121,0.6000000238418579,8.96957033703027,-4348.271484375
46,0.04040404036641121,0.699999988079071,9.935160320233678,-4983.6484375
47,0.04040404036641121,0.800000011920929,10.480613645274115,-4607.63427734375
48,0.04040404036641121,0.8999999761581421,10.932135585688155,-4996.9501953125
49,0.04040404036641121,1.0,11.243189620483573,-5301.5517578125
50,0.05050504952669144,0.10000000149011612,9.67371127443279,-3919.657958984375
51,0.05050504952669144,0.20000000298023224,8.600025004714109,-3477.736328125
52,0.05050504952669144,0.30000001192092896,7.525770131033478,-4318.52099609375
53,0.05050504952669144,0.4000000059604645,5.512659850668939,-3193.085205078125
54,0.05050504952669144,0.5,7.7226696269877335,-3751.916748046875
55,0.05050504952669144,0.6000000238418579,9.329161497103419,-4227.3115234375
56,0.05050504952669144,0.699999988079071,9.822337444812058,-3598.684814453125
57,0.05050504952669144,0.800000011920929,10.504570198451235,-4286.40625
58,0.05050504952669144,0.8999999761581421,10.907089154307851,-3950.552001953125
59,0.05050504952669144,1.0,11.242424531158283,-3730.0224609375
60,0.06060606241226196,0.10000000149011612,9.79986575879989,-2935.851806640625
61,0.06060606241226196,0.20000000298023224,8.892435855246186,-2325.1337890625
62,0.06060606241226196,0.30000001192092896,6.8145566317507456,-2771.078125
63,0.06060606241226196,0.4000000059604645,5.487499970901687,-2775.63134765625
64,0.06060606241226196,0.5,7.896444249368611,-2741.505859375
65,0.06060606241226196,0.6000000238418579,8.957033684235977,-2805.65576171875
66,0.06060606241226196,0.699999988079071,10.05827647730246,-2270.56640625
67,0.06060606241226196,0.800000011920929,10.447698575262653,-3168.5341796875
68,0.06060606241226196,0.8999999761581421,10.901437401336366,-1375.9532470703125
69,0.06060606241226196,1.0,11.242821529495757,-2261.44873046875
70,0.07070706784725189,0.10000000149011612,9.718087982265223,5.824967861175537
71,0.07070706784725189,0.20000000298023224,8.93813434463876,-956.7454833984375
72,0.07070706784725189,0.30000001192092896,6.3403535984852315,-1272.652587890625
73,0.07070706784725189,0.4000000059604645,2.593590770135151,-992.3728637695312
74,0.07070706784725189,0.5,7.88508102639088,-1546.863037109375
75,0.07070706784725189,0.6000000238418579,9.254027788500837,-1190.848876953125
76,0.07070706784725189,0.699999988079071,9.93044560394086,-1759.446044921875
77,0.07070706784725189,0.800000011920929,10.449553132695735,-1337.1495361328125
78,0.07070706784725189,0.8999999761581421,10.819777425034914,-1173.6624755859375
79,0.07070706784725189,1.0,11.234096587084178,-1828.1796875
80,0.08080808073282242,0.10000000149011612,9.57478232058351,-381.310546875
81,0.08080808073282242,0.20000000298023224,8.624222255678546,569.8316040039062
82,0.08080808073282242,0.30000001192092896,7.36337092265785,-932.1728515625
83,0.08080808073282242,0.4000000059604645,4.822610370191231,-1106.4271240234375
84,0.08080808073282242,0.5,7.552567623823822,-243.447021484375
85,0.08080808073282242,0.6000000238418579,9.12017886808811,-570.5806884765625
86,0.08080808073282242,0.699999988079071,9.848138862749233,2709.076171875
87,0.08080808073282242,0.800000011920929,10.456550893214345,-905.772216796875
88,0.08080808073282242,0.8999999761581421,10.9068332476896,1156.75146484375
89,0.08080808073282242,1.0,11.241766341990465,-1428.58935546875
90,0.09090909361839294,0.10000000149011612,9.58252159860253,-96.97300720214844
91,0.09090909361839294,0.20000000298023224,8.753081278777506,710.3017578125
92,0.09090909361839294,0.30000001192092896,6.603712476253389,608.2227172851562
93,0.09090909361839294,0.4000000059604645,2.5334647565592463,397.55450439453125
94,0.09090909361839294,0.5,7.750531282170016,1807.36767578125
95,0.09090909361839294,0.6000000238418579,9.112991083351838,518.9824829101562
96,0.09090909361839294,0.699999988079071,9.87583197804616,280.1197509765625
97,0.09090909361839294,0.800000011920929,10.470409066227987,1212.47021484375
98,0.09090909361839294,0.8999999761581421,10.902165980831889,2041.87939453125
99,0.09090909361839294,1.0,11.237308132471973,-389.3609619140625
100,0.10101009905338287,0.10000000149011612,9.722127252336982,257.28765869140625
101,0.10101009905338287,0.20000000298023224,9.005776441467406,3572.642578125
102,0.10101009905338287,0.30000001192092896,6.955362405468724,2380.538818359375
103,0.10101009905338287,0.4000000059604645,4.626470941353185,2999.11328125
104,0.10101009905338287,0.5,7.890363679572954,4063.6611328125
105,0.10101009905338287,0.6000000238418579,9.107143312968523,2385.885009765625
106,0.10101009905338287,0.699999988079071,9.816370523658716,6325.8056640625
107,0.10101009905338287,0.800000011920929,10.477902003459024,4205.78955078125
108,0.10101009905338287,0.8999999761581421,10.855402016344373,2917.648193359375
109,0.10101009905338287,1.0,11.245425543374685,4692.77294921875
110,0.1111111119389534,0.10000000149011612,9.704686657386512,1796.4658203125
111,0.1111111119389534,0.20000000298023224,9.193497467797037,5659.8017578125
112,0.1111111119389534,0.30000001192092896,7.207478758598296,6355.0107421875
113,0.1111111119389534,0.4000000059604645,5.275590194108436,3548.0673828125
114,0.1111111119389534,0.5,7.900616802967443,272.5156555175781
115,0.1111111119389534,0.6000000238418579,9.231999520121791,2601.129150390625
116,0.1111111119389534,0.699999988079071,9.817373677500647,3385.635986328125
117,0.1111111119389534,0.800000011920929,10.404986536850528,4088.607177734375
118,0.1111111119389534,0.8999999761581421,10.888414769482473,4103.39697265625
119,0.1111111119389534,1.0,11.246368572144194,7532.95654296875
120,0.12121212482452393,0.10000000149011612,9.805131420165296,2696.978515625
121,0.12121212482452393,0.20000000298023224,8.871752813701319,6359.279296875
122,0.12121212482452393,0.30000001192092896,7.227280435209517,5147.8818359375
123,0.12121212482452393,0.4000000059604645,3.474924056635322,1196.168212890625
124,0.12121212482452393,0.5,8.257827050152757,4998.37841796875
125,0.12121212482452393,0.6000000238418579,8.968467089286762,4390.55126953125
126,0.12121212482452393,0.699999988079071,9.98359477134993,3000.567138671875
127,0.12121212482452393,0.800000011920929,10.522521352273879,5333.6328125
128,0.12121212482452393,0.8999999761581421,10.884240752851234,5826.7451171875
129,0.12121212482452393,1.0,11.244271005516328,3866.56103515625
130,0.13131313025951385,0.10000000149011612,9.7747403447485,10476.23046875
131,0.13131313025951385,0.20000000298023224,8.822099388730942,3429.843017578125
132,0.13131313025951385,0.30000001192092896,7.527062348896081,6157.58447265625
133,0.13131313025951385,0.4000000059604645,6.284404569462556,6814.71826171875
134,0.13131313025951385,0.5,7.762129673787149,5722.62890625
135,0.13131313025951385,0.6000000238418579,8.95045571628319,4626.7998046875
136,0.13131313025951385,0.699999988079071,9.94266488283733,6021.36279296875
137,0.13131313025951385,0.800000011920929,10.43429581956357,3305.215087890625
138,0.13131313025951385,0.8999999761581421,10.904983460888905,4919.318359375
139,0.13131313025951385,1.0,11.246724960911104,5844.4365234375
140,0.14141413569450378,0.10000000149011612,9.61280952533622,5811.498046875
141,0.14141413569450378,0.20000000298023224,8.891515600350944,8397.02734375
142,0.14141413569450378,0.30000001192092896,7.9701172367175035,8384.767578125
143,0.14141413569450378,0.4000000059604645,6.594184823138617,7352.95166015625
144,0.14141413569450378,0.5,7.969023776871466,5641.73046875
145,0.14141413569450378,0.6000000238418579,9.135396338280968,9407.3359375
146,0.14141413569450378,0.699999988079071,9.783181928648071,6045.826171875
147,0.14141413569450378,0.800000011920929,10.435683163801722,5855.5693359375
148,0.14141413569450378,0.8999999761581421,10.936674816127027,8911.98046875
149,0.14141413569450378,1.0,11.24367743667298,7490.4892578125
150,0.1515151560306549,0.10000000149011612,9.843037537057151,6503.5693359375
151,0.1515151560306549,0.20000000298023224,9.18227209019285,5918.845703125
152,0.1515151560306549,0.30000001192092896,7.76328492953437,5641.08203125
153,0.1515151560306549,0.4000000059604645,6.361625100159069,5941.8642578125
154,0.1515151560306549,0.5,7.637935252848422,4273.6826171875
155,0.1515151560306549,0.6000000238418579,9.41891217543349,5498.9619140625
156,0.1515151560306549,0.699999988079071,10.090167598603456,8395.484375
157,0.1515151560306549,0.800000011920929,10.476278443169893,11169.20703125
158,0.1515151560306549,0.8999999761581421,10.900905980194365,6600.484375
159,0.1515151560306549,1.0,11.245160698696269,6774.69140625
160,0.16161616146564484,0.10000000149011612,9.824272057966013,11782.7421875
161,0.16161616146564484,0.20000000298023224,8.954890759388222,9366.865234375
162,0.16161616146564484,0.30000001192092896,7.842954109044551,10068.74609375
163,0.16161616146564484,0.4000000059604645,6.665468710966875,7381.310546875
164,0.16161616146564484,0.5,8.11757302883165,6222.43359375
165,0.16161616146564484,0.6000000238418579,9.319627348674342,7381.4833984375
166,0.16161616146564484,0.699999988079071,10.01736514199469,8221.662109375
167,0.16161616146564484,0.800000011920929,10.452063946938775,5793.3232421875
168,0.16161616146564484,0.8999999761581421,10.967220306070665,10075.4609375
169,0.16161616146564484,1.0,11.258951744976807,11416.9736328125
170,0.17171716690063477,0.10000000149011612,9.826730205496698,9579.0322265625
171,0.17171716690063477,0.20000000298023224,8.793197331707427,8873.06640625
172,0.17171716690063477,0.30000001192092896,7.874127101094617,11779.3759765625
173,0.17171716690063477,0.4000000059604645,7.41058914141442,10990.0322265625
174,0.17171716690063477,0.5,8.269302832927922,6491.9091796875
175,0.17171716690063477,0.6000000238418579,9.220700774988268,10623.416015625
176,0.17171716690063477,0.699999988079071,9.935597803524654,12082.1259765625
177,0.17171716690063477,0.800000011920929,10.50413506299735,9209.5224609375
178,0.17171716690063477,0.8999999761581421,10.907093020329857,14811.736328125
179,0.17171716690063477,1.0,11.25515073838054,9237.37890625
180,0.1818181872367859,0.10000000149011612,9.891743963388807,8710.3427734375
181,0.1818181872367859,0.20000000298023224,9.013557724569223,10724.095703125
182,0.1818181872367859,0.30000001192092896,8.418211808327907,12193.84375
183,0.1818181872367859,0.4000000059604645,7.696511334079284,13908.830078125
184,0.1818181872367859,0.5,8.433741416122922,13788.9619140625
185,0.1818181872367859,0.6000000238418579,9.241579913592878,10302.724609375
186,0.1818181872367859,0.699999988079071,9.924425602704062,14496.162109375
187,0.1818181872367859,0.800000011920929,10.490168028579944,10162.185546875
188,0.1818181872367859,0.8999999761581421,10.91991642153189,12963.7958984375
189,0.1818181872367859,1.0,11.253988453568242,8803.44140625
190,0.19191919267177582,0.10000000149011612,9.767097837726626,11896.14453125
191,0.19191919267177582,0.20000000298023224,9.244342224611138,14299.0908203125
192,0.19191919267177582,0.30000001192092896,8.418742342682856,15865.9296875
193,0.19191919267177582,0.4000000059604645,7.40386906198285,10476.10546875
194,0.19191919267177582,0.5,8.367677359536577,13419.634765625
195,0.19191919267177582,0.6000000238418579,9.15651674082709,12023.044921875
196,0.19191919267177582,0.699999988079071,10.150629801957246,13005.580078125
197,0.19191919267177582,0.800000011920929,10.468870384417126,9392.1689453125
198,0.19191919267177582,0.8999999761581421,10.930474392010032,14353.126953125
199,0.19191919267177582,1.0,11.268078359649206,14200.28125
200,0.20202019810676575,0.10000000149011612,9.856065763238057,15176.1689453125
201,0.20202019810676575,0.20000000298023224,8.998438449817577,13426.44140625
202,0.20202019810676575,0.30000001192092896,7.8639873364514825,10596.23828125
203,0.20202019810676575,0.4000000059604645,7.701076501793858,12230.09375
204,0.20202019810676575,0.5,8.860847305301128,13417.1796875
205,0.20202019810676575,0.6000000238418579,9.286975929737464,13565.4306640625
206,0.20202019810676575,0.699999988079071,10.083092042538691,15242.0
207,0.20202019810676575,0.800000011920929,10.505963328300522,12460.349609375
208,0.20202019810676575,0.8999999761581421,10.900007993828673,14403.0185546875
209,0.20202019810676575,1.0,11.27216454927639,12903.0546875
210,0.21212121844291687,0.10000000149011612,9.879435969793777,12265.1943359375
211,0.21212121844291687,0.20000000298023224,8.965709682111312,13402.685546875
212,0.21212121844291687,0.30000001192092896,8.369749510319771,15111.91015625
213,0.21212121844291687,0.4000000059604645,8.105874657261571,16362.3720703125
214,0.21212121844291687,0.5,8.664409616919615,16375.509765625
215,0.21212121844291687,0.6000000238418579,9.277729288544075,12557.978515625
216,0.21212121844291687,0.699999988079071,10.094519113746834,10609.1015625
217,0.21212121844291687,0.800000011920929,10.557987597603171,13880.724609375
218,0.21212121844291687,0.8999999761581421,10.882911301688328,16968.294921875
219,0.21212121844291687,1.0,11.27374135130163,14365.44921875
220,0.2222222238779068,0.10000000149011612,9.86802177297512,15246.9736328125
221,0.2222222238779068,0.20000000298023224,9.106681099355663,14177.05859375
222,0.2222222238779068,0.30000001192092896,8.39061491351635,16233.205078125
223,0.2222222238779068,0.4000000059604645,8.118878847148281,15975.83203125
224,0.2222222238779068,0.5,8.913684364888143,16390.611328125
225,0.2222222238779068,0.6000000238418579,9.488276424244917,13369.1328125
226,0.2222222238779068,0.699999988079071,10.051676776042537,17919.796875
227,0.2222222238779068,0.800000011920929,10.568919622787687,17625.517578125
228,0.2222222238779068,0.8999999761581421,10.948488209135125,17370.45703125
229,0.2222222238779068,1.0,11.279637665564618,16308.7216796875
230,0.23232322931289673,0.10000000149011612,9.882639009319913,14336.326171875
231,0.23232322931289673,0.20000000298023224,9.358802048505286,21392.0546875
232,0.23232322931289673,0.30000001192092896,8.562458362890117,18748.44140625
233,0.23232322931289673,0.4000000059604645,8.33828050531488,18418.56640625
234,0.23232322931289673,0.5,8.855933014159815,17762.962890625
235,0.23232322931289673,0.6000000238418579,9.442718883847038,14192.3896484375
236,0.23232322931289673,0.699999988079071,10.077186100320406,18484.07421875
237,0.23232322931289673,0.800000011920929,10.602035163548283,15193.833984375
238,0.23232322931289673,0.8999999761581421,10.965421336607069,21804.82421875
239,0.23232322931289673,1.0,11.282314748170794,15857.435546875
240,0.24242424964904785,0.10000000149011612,9.95607787163429,16795.9296875
241,0.24242424964904785,0.20000000298023224,9.294707011238533,20638.9921875
242,0.24242424964904785,0.30000001192092896,8.772351492076094,21884.74609375
243,0.24242424964904785,0.4000000059604645,8.419227790411254,19410.29296875
244,0.24242424964904785,0.5,8.94559187098998,19188.16015625
245,0.24242424964904785,0.6000000238418579,9.490711236666435,18148.33203125
246,0.24242424964904785,0.699999988079071,10.113474464842973,19198.42578125
247,0.24242424964904785,0.800000011920929,10.586468584033955,18533.02734375
248,0.24242424964904785,0.8999999761581421,10.934173225840919,20932.927734375
249,0.24242424964904785,1.0,11.284641281813972,15736.869140625
250,0.2525252401828766,0.10000000149011612,9.975160293504707,18788.8515625
251,0.2525252401828766,0.20000000298023224,9.577252637605788,26115.646484375
252,0.2525252401828766,0.30000001192092896,8.688993118128984,19507.515625
253,0.2525252401828766,0.4000000059604645,8.37133829593321,18297.259765625
254,0.2525252401828766,0.5,9.151255390720717,23914.9296875
255,0.2525252401828766,0.6000000238418579,9.431685431974007,16826.013671875
256,0.2525252401828766,0.699999988079071,10.214191301564485,14999.521484375
257,0.2525252401828766,0.800000011920929,10.584366523700789,22113.91796875
258,0.2525252401828766,0.8999999761581421,11.004301322415245,21332.23828125
259,0.2525252401828766,1.0,11.294734278864299,18487.76953125
260,0.2626262605190277,0.10000000149011612,9.919872120653247,18436.77734375
261,0.2626262605190277,0.20000000298023224,9.493260170633068,18812.3828125
262,0.2626262605190277,0.30000001192092896,8.599068533692524,17933.3828125
263,0.2626262605190277,0.4000000059604645,8.66593827165523,22532.216796875
264,0.2626262605190277,0.5,8.827068901054673,20958.6015625
265,0.2626262605190277,0.6000000238418579,9.53201292281361,22379.802734375
266,0.2626262605190277,0.699999988079071,10.256153298495304,18779.49609375
267,0.2626262605190277,0.800000011920929,10.659116177743627,23927.638671875
268,0.2626262605190277,0.8999999761581421,10.972115110377365,21607.39453125
269,0.2626262605190277,1.0,11.324293350928249,23383.52734375
270,0.27272728085517883,0.10000000149011612,10.009968504723577,19647.712890625
271,0.27272728085517883,0.20000000298023224,9.593073135667474,24986.92578125
272,0.27272728085517883,0.30000001192092896,8.83783855324764,20575.77734375
273,0.27272728085517883,0.4000000059604645,8.69454220048323,21125.275390625
274,0.27272728085517883,0.5,8.922845521580593,20011.263671875
275,0.27272728085517883,0.6000000238418579,9.622649195847544,24906.875
276,0.27272728085517883,0.699999988079071,10.126495469652436,20033.994140625
277,0.27272728085517883,0.800000011920929,10.6083575484819,22202.828125
278,0.27272728085517883,0.8999999761581421,11.003368437237583,25882.99609375
279,0.27272728085517883,1.0,11.288022358734299,15209.921875
280,0.28282827138900757,0.10000000149011612,9.996616555587089,22084.689453125
281,0.28282827138900757,0.20000000298023224,9.542018279795137,23583.306640625
282,0.28282827138900757,0.30000001192092896,9.10304482563124,23443.41015625
283,0.28282827138900757,0.4000000059604645,8.897360055985478,24817.26953125
284,0.28282827138900757,0.5,9.189965555620436,23260.8984375
285,0.28282827138900757,0.6000000238418579,9.668048505626123,26267.875
286,0.28282827138900757,0.699999988079071,10.145318756239027,26164.77734375
287,0.28282827138900757,0.800000011920929,10.553392310888826,23086.11328125
288,0.28282827138900757,0.8999999761581421,10.988665009674811,22726.94921875
289,0.28282827138900757,1.0,11.34549920168219,28109.302734375
290,0.2929292917251587,0.10000000149011612,10.153130010937396,27175.20703125
291,0.2929292917251587,0.20000000298023224,9.519195843069841,21830.8125
292,0.2929292917251587,0.30000001192092896,9.112645387894679,24648.005859375
293,0.2929292917251587,0.4000000059604645,8.820661045367785,21375.25
294,0.2929292917251587,0.5,9.0924944681327,22715.01953125
295,0.2929292917251587,0.6000000238418579,9.769912743790568,22986.716796875
296,0.2929292917251587,0.699999988079071,10.270164999543768,24356.662109375
297,0.2929292917251587,0.800000011920929,10.560427825427691,23559.75
298,0.2929292917251587,0.8999999761581421,11.042414144371044,24635.279296875
299,0.2929292917251587,1.0,11.341944083391722,27252.21875
300,0.3030303120613098,0.10000000149011612,10.218231213826263,27283.98046875
301,0.3030303120613098,0.20000000298023224,9.682076752071401,29733.48046875
302,0.3030303120613098,0.30000001192092896,9.239072167445032,27163.24609375
303,0.3030303120613098,0.4000000059604645,8.8803904903524,23802.728515625
304,0.3030303120613098,0.5,9.395192984013388,27865.658203125
305,0.3030303120613098,0.6000000238418579,9.83330762772874,26777.564453125
306,0.3030303120613098,0.699999988079071,10.27739010091883,28312.91015625
307,0.3030303120613098,0.800000011920929,10.67472388116981,28042.703125
308,0.3030303120613098,0.8999999761581421,11.052535971456553,28052.40625
309,0.3030303120613098,1.0,11.34852425037895,26286.73828125
310,0.31313130259513855,0.10000000149011612,10.150991496627672,25147.546875
311,0.31313130259513855,0.20000000298023224,9.70981059464622,24035.78515625
312,0.31313130259513855,0.30000001192092896,9.320710408847523,26437.0859375
313,0.31313130259513855,0.4000000059604645,9.115729059235496,27031.14453125
314,0.31313130259513855,0.5,9.33673948104826,26968.50390625
315,0.31313130259513855,0.6000000238418579,9.866853452151357,27036.115234375
316,0.31313130259513855,0.699999988079071,10.385127802764895,32692.748046875
317,0.31313130259513855,0.800000011920929,10.650115515997609,29502.06640625
318,0.31313130259513855,0.8999999761581421,10.972072442860561,22883.43359375
319,0.31313130259513855,1.0,11.340340788032577,25289.205078125
320,0.3232323229312897,0.10000000149011612,10.294806194566752,29067.6484375
321,0.3232323229312897,0.20000000298023224,9.833951983592334,29417.88671875
322,0.3232323229312897,0.30000001192092896,9.168293873173658,24323.65234375
323,0.3232323229312897,0.4000000059604645,9.308627030312076,33371.828125
324,0.3232323229312897,0.5,9.392616110663212,29295.99609375
325,0.3232323229312897,0.6000000238418579,9.840009094333254,26882.947265625
326,0.3232323229312897,0.699999988079071,10.385892964682693,22843.2109375
327,0.3232323229312897,0.800000011920929,10.623076291760205,28461.587890625
328,0.3232323229312897,0.8999999761581421,11.005250731307179,25804.345703125
329,0.3232323229312897,1.0,11.363274036336144,28588.2734375
330,0.3333333432674408,0.10000000149011612,10.14716347401059,22061.37109375
331,0.3333333432674408,0.20000000298023224,9.570228069412936,22677.296875
332,0.3333333432674408,0.30000001192092896,9.549306844732993,33919.9296875
333,0.3333333432674408,0.4000000059604645,9.345938682229786,30962.04296875
334,0.3333333432674408,0.5,9.549822026645824,29861.130859375
335,0.3333333432674408,0.6000000238418579,9.959099540155382,31682.34765625
336,0.3333333432674408,0.699999988079071,10.45483408800149,32123.19921875
337,0.3333333432674408,0.800000011920929,10.812977004929884,28509.0546875
338,0.3333333432674408,0.8999999761581421,11.033018332524893,31663.3671875
339,0.3333333432674408,1.0,11.361115169306167,27135.177734375
340,0.34343433380126953,0.10000000149011612,10.322674875796531,33641.21875
341,0.34343433380126953,0.20000000298023224,9.90776792941967,32678.12109375
342,0.34343433380126953,0.30000001192092896,9.461149551112456,30438.318359375
343,0.34343433380126953,0.4000000059604645,9.260190428130658,29588.046875
344,0.34343433380126953,0.5,9.562291039307176,29319.123046875
